422,27,91,1300000
431,27,97,1300000
420,27,85,1300000
432,27,96,1300000
423,27,90,1300000
433,27,73,1300000
419,27,73,1300000
428,27,94,1300000
418,27,83,1300000
434,27,94,1300000
421,27,88,1300000
425,27,82,1300000
116,28,89,1300000
122,28,79,1300000
124,28,98,1300000
117,28,70,1300000
123,28,81,1300000
119,28,87,1300000
127,28,83,1300000
125,28,85,1300000
126,28,80,1300000
129,28,82,1300000
132,28,87,1300000
121,28,99,1300000
120,28,78,1300000
118,28,94,1300000
128,28,84,1300000
115,28,80,1300000
173,28,86,1300000
172,28,93,1300000
131,28,88,1300000
130,28,87,1300000
491,29,90,1300000
475,29,70,1300000
474,29,84,1300000
486,29,78,1300000
489,29,91,1300000
485,29,84,1300000
483,29,93,1300000
477,29,100,1300000
487,29,87,1300000
488,29,70,1300000
481,29,85,1300000
480,29,99,1300000
484,29,76,1300000
478,29,100,1300000
476,29,88,1300000
479,29,70,1300000
490,29,77,1300000
482,29,80,1300000
21,30,71,1300000
22,30,75,1300000
23,30,80,1300000
24,30,88,1300000
26,30,86,1300000
25,30,98,1300000
39,30,79,1300000
35,30,100,1300000
31,30,71,1300000
33,30,97,1300000
36,30,76,1300000
40,30,71,1300000
28,30,88,1300000
37,30,73,1300000
32,30,91,1300000
27,30,96,1300000
30,30,98,1300000
29,30,97,1300000
34,30,82,1300000
38,30,100,1300000
8,31,89,1300000
2,31,83,1300000
4,31,97,1300000
7,31,81,1300000
9,31,100,1300000
5,31,86,1300000
11,31,88,1300000
15,31,82,1300000
14,31,77,1300000
73,31,82,1300000
10,31,72,1300000
18,31,85,1300000
19,31,91,1300000
6,31,73,1300000
13,31,96,1300000
20,31,97,1300000
3,31,97,1300000
17,31,94,1300000
12,31,73,1300000
1,31,90,1300000
