29314,88036,93,1300000
60422,88036,99,1300000
85217,88036,78,1300000
42489,88036,86,1300000
37578,88036,79,1300000
14343,88036,74,1300000
53857,88036,73,1300000
55197,88036,75,1300000
20046,88036,80,1300000
47474,88036,75,1300000
41804,88036,80,1300000
45522,88036,75,1300000
30960,88036,75,1300000
34406,88036,100,1300000
65640,88036,83,1300000
73958,88036,81,1300000
46933,88036,84,1300000
53636,92977,85,1300000
31107,92977,71,1300000
25072,92977,92,1300000
49914,92977,97,1300000
53426,92977,85,1300000
66804,92977,93,1300000
21316,92977,81,1300000
51105,92977,88,1300000
65089,92977,74,1300000
91012,92977,79,1300000
94133,92977,74,1300000
79209,92977,89,1300000
84131,92977,78,1300000
23363,92977,98,1300000
53510,92977,75,1300000
28001,92977,76,1300000
36260,92977,89,1300000
96013,92977,93,1300000
43645,92977,94,1300000
87242,92977,73,1300000
37592,46943,99,1300000
81894,46943,89,1300000
53002,46943,89,1300000
28060,46943,75,1300000
75405,46943,70,1300000
35352,46943,83,1300000
74822,46943,92,1300000
27589,46943,82,1300000
38297,46943,72,1300000
91637,46943,90,1300000
50152,46943,86,1300000
67330,46943,79,1300000
89627,46943,88,1300000
62000,46943,86,1300000
52653,46943,86,1300000
70875,46943,89,1300000
54736,12478,99,1300000
76930,12478,80,1300000
74010,12478,71,1300000
15646,12478,70,1300000
58880,12478,90,1300000
20142,12478,80,1300000
22639,12478,97,1300000
42027,12478,72,1300000
38025,12478,99,1300000
68192,12478,98,1300000
45279,12478,83,1300000
77858,12478,74,1300000
95599,12478,88,1300000
50166,12478,85,1300000
76634,12478,95,1300000
37973,12478,78,1300000
58155,12478,83,1300000
92182,12478,72,1300000
92341,12478,85,1300000
16132,99967,81,1300000
37721,99967,77,1300000
12428,99967,78,1300000
79883,99967,78,1300000
43433,99967,80,1300000
75054,99967,88,1300000
73854,99967,95,1300000
69842,99967,76,1300000
13617,99967,78,1300000
65199,99967,91,1300000
18773,99967,82,1300000
25003,99967,71,1300000
55126,99967,93,1300000
82705,99967,76,1300000
87606,99967,93,1300000
22506,99967,77,1300000
21271,99967,98,1300000
49959,99967,75,1300000
56879,99967,79,1300000
83174,51513,80,1300000
72861,51513,96,1300000
14557,51513,87,1300000
51306,51513,72,1300000
37154,51513,78,1300000
94039,51513,70,1300000
76012,51513,74,1300000
22618,51513,75,1300000
60149,51513,91,1300000
79868,51513,98,1300000
88961,51513,82,1300000
25591,51513,82,1300000
83789,51513,81,1300000
19983,51513,76,1300000
91387,51513,94,1300000
89882,51513,70,1300000
86468,51513,73,1300000
36415,51513,82,1300000
57890,51513,93,1300000
25674,51513,76,1300000
40601,97619,99,1300000
22378,97619,83,1300000
26831,97619,97,1300000
32882,97619,89,1300000
47508,97619,98,1300000
40297,97619,87,1300000
25357,97619,94,1300000
97592,97619,85,1300000
19063,97619,90,1300000
91413,97619,72,1300000
21350,97619,90,1300000
22945,97619,83,1300000
77631,97619,87,1300000
30735,97619,71,1300000
90856,97619,89,1300000
95369,97619,81,1300000
72133,97619,94,1300000
25175,97619,84,1300000
98805,97619,84,1300000
39726,97619,79,1300000
61104,59953,87,1300000
12813,59953,85,1300000
32313,59953,73,1300000
57282,59953,88,1300000
19453,59953,83,1300000
74374,59953,82,1300000
53283,59953,72,1300000
50965,59953,86,1300000
81326,59953,85,1300000
78494,59953,95,1300000
90008,59953,100,1300000
98694,59953,76,1300000
49795,59953,74,1300000
77180,59953,73,1300000
13310,59953,99,1300000
64398,59953,99,1300000
10705,59953,91,1300000
62511,59953,89,1300000
79323,59953,72,1300000
58552,59953,76,1300000
46246,59129,85,1300000
22767,59129,72,1300000
79146,59129,93,1300000
75948,59129,86,1300000
93434,59129,72,1300000
87040,59129,81,1300000
53171,59129,77,1300000
52403,59129,84,1300000
24038,59129,80,1300000
12325,59129,72,1300000
60790,59129,73,1300000
31092,59129,76,1300000
55104,59129,77,1300000
33569,59129,72,1300000
12866,59129,70,1300000
75410,59129,97,1300000
35324,59129,89,1300000
78499,59129,89,1300000
34550,59129,83,1300000
91039,59129,70,1300000
41326,69394,74,1300000
99137,69394,82,1300000
31754,69394,78,1300000
62628,69394,83,1300000
71265,69394,86,1300000
66656,69394,70,1300000
66158,69394,92,1300000
70252,69394,81,1300000
87291,69394,71,1300000
35849,69394,72,1300000
56160,69394,93,1300000
91971,69394,97,1300000
56150,69394,93,1300000
90720,69394,100,1300000
79116,69394,73,1300000
64874,69394,87,1300000
56757,69394,100,1300000
14506,69394,85,1300000
83637,69394,80,1300000
81755,65013,76,1300000
22666,65013,78,1300000
35841,65013,88,1300000
36271,65013,88,1300000
10422,65013,88,1300000
78589,65013,91,1300000
70815,65013,77,1300000
71347,65013,81,1300000
33317,65013,87,1300000
16886,65013,96,1300000
72067,65013,98,1300000
80683,65013,74,1300000
54506,65013,88,1300000
34204,65013,89,1300000
12979,65013,79,1300000
48872,65013,79,1300000
44060,65013,99,1300000
11280,65013,84,1300000
91785,65013,85,1300000
56146,65013,89,1300000
11759,73289,82,1300000
73425,73289,100,1300000
43146,73289,100,1300000
51493,73289,96,1300000
37958,73289,80,1300000
58965,73289,95,1300000
73084,73289,86,1300000
39129,73289,74,1300000
70833,73289,83,1300000
75246,73289,83,1300000
98911,73289,96,1300000
62960,73289,92,1300000
85782,73289,85,1300000
29830,73289,73,1300000
59671,73289,93,1300000
52355,73289,86,1300000
14381,73289,81,1300000
13202,73289,87,1300000
70743,73289,72,1300000
98635,73289,100,1300000
52376,61330,84,1300000
79902,61330,85,1300000
60696,61330,82,1300000
57125,61330,79,1300000
95134,61330,99,1300000
53472,61330,74,1300000
27648,61330,99,1300000
17176,61330,83,1300000
31034,61330,87,1300000
69612,61330,73,1300000
30747,61330,72,1300000
63198,61330,92,1300000
32364,61330,79,1300000
31657,61330,71,1300000
23817,61330,76,1300000
74520,61330,90,1300000
66991,61330,79,1300000
82041,61330,78,1300000
10908,61330,86,1300000
63681,61330,85,1300000
94736,89774,70,1300000
45865,89774,78,1300000
14156,89774,72,1300000
44201,89774,99,1300000
72556,89774,94,1300000
38378,89774,93,1300000
93795,89774,81,1300000
29105,89774,96,1300000
20558,89774,84,1300000
17344,89774,86,1300000
82619,89774,80,1300000
88429,89774,94,1300000
55955,89774,88,1300000
60902,89774,85,1300000
70568,89774,95,1300000
61355,89774,99,1300000
18874,89774,81,1300000
78770,89774,92,1300000
31029,13859,87,1300000
66611,13859,78,1300000
40712,13859,75,1300000
47875,13859,97,1300000
81562,13859,86,1300000
94884,13859,91,1300000
40184,13859,71,1300000
44787,13859,73,1300000
82295,13859,99,1300000
75102,13859,78,1300000
36539,13859,76,1300000
84465,13859,78,1300000
94536,13859,100,1300000
47062,13859,84,1300000
74687,13859,90,1300000
55285,13859,78,1300000
85822,13859,93,1300000
15822,13859,82,1300000
41721,13859,100,1300000
55695,13859,71,1300000
61710,79864,97,1300000
74292,79864,76,1300000
21670,79864,99,1300000
26123,79864,97,1300000
80525,79864,73,1300000
14472,79864,84,1300000
33235,79864,86,1300000
78131,79864,77,1300000
52840,79864,83,1300000
36298,79864,98,1300000
62347,79864,100,1300000
16845,79864,79,1300000
43039,79864,100,1300000
96742,79864,94,1300000
11232,79864,87,1300000
14450,79864,89,1300000
45854,79864,81,1300000
57676,79864,77,1300000
94847,79864,94,1300000
68016,79864,89,1300000
